id,occurred_at,title,indicator_id,direction,magnitude,geography,confidence,triangulation_count,primary_url,summary,rationale,codebook_version
04148c95-f626-44d8-b33f-d1a7e27229d0,2025-08-05T00:00:00+00:00,OpenAI releases gpt-oss-120b and gpt-oss-20b under Apache 2.0,7.D.a,1,major,global,0.95,1,https://openai.com/index/introducing-gpt-oss/,"First OpenAI open-weight release since GPT-2. 117B and 21B total-parameter MoE reasoning models (5.1B and 3.6B active), Apache 2.0 license, near-parity with o4-mini / o3-mini on core benchmarks. Runs on single 80GB GPU / 16GB consumer hardware respectively.",Frontier-lab capitulation to open-weights norm post-DeepSeek R1; design-layer power diffusion accelerating,v0.1
d9d1e73d-25ae-4110-8113-ab28af40922d,2025-08-02T00:00:00+00:00,EU AI Act GPAI obligations enter into force,1.L.a,1,major,europe,0.95,1,https://digital-strategy.ec.europa.eu/en/policies/ai-act,,GPAI providers legally required to document evals and disclose model info across EU.,v0.1
3e5e7dc3-61a5-44fd-9dcd-890d8468ff7d,2025-08-02T00:00:00+00:00,EU AI Act Article 55 GPAI serious incident reporting obligations apply,1.L.b,1,major,europe,0.9,1,https://artificialintelligenceact.eu/article/55/,,EU-wide legal duty to report serious incidents binds GPAI providers under Article 55(1)(c).,v0.1
f9f7c91e-7ad1-4672-8047-acd7da58fd59,2025-08-02T00:00:00+00:00,EU AI Act conformity assessment framework phases in for high-risk AI,1.L.c,1,major,europe,0.85,1,https://artificialintelligenceact.eu/conformity-assessment/,,Third-party conformity assessment legally required for high-risk AI systems; phased 2025-2026.,v0.1
0cb2b9b5-0b2e-4d2f-ad83-4de96da9afa1,2025-08-02T00:00:00+00:00,EU AI Act GPAI obligations enter into force with 10^25 FLOP systemic-risk threshold,6.L.d,1,major,europe,0.92,1,https://digital-strategy.ec.europa.eu/en/factpages/general-purpose-ai-obligations-under-ai-act,"On 2 Aug 2025 the EU AI Act's GPAI rules took effect, codifying a 10^25 FLOP training-compute threshold for 'systemic-risk' GPAI models subject to safety, security, and transparency obligations (10^23 FLOP threshold for baseline GPAI). First binding international compute-based safety threshold in force. Full enforcement from 2 Aug 2026.",Only binding legal regime with codified compute threshold for frontier models; reference point for international threshold convergence.,v0.1
9b392359-5781-4565-8abf-cd39fc5a3528,2025-08-01T00:00:00+00:00,EU GPAI Code of Practice Safety & Security chapter signed by frontier labs,1.L.d,1,minor,europe,0.8,1,https://digital-strategy.ec.europa.eu/en/policies/ai-code-practice,,Signatories commit to adversarial-testing disclosure; voluntary but near-binding for EU access.,v0.1
54cff08f-6855-4a7d-88fb-12380f81be6e,2025-07-10T00:00:00+00:00,SAG-AFTRA ratifies video game contract with AI consent protections,4.N.b,1,minor,us,0.9,1,https://www.sagaftra.org/sag-aftra-members-ratify-new-interactive-media-agreement,Members ratified Interactive Media Agreement 10 July 2025 after 11-month strike; contract mandates informed consent and compensation for digital replicas and AI voice/performance use.,Collective bargaining forces AI deployment terms on employers; template for other sectors,v0.1
6e40c1f0-4539-4702-ba31-50de12830bbe,2025-07-10T00:00:00+00:00,EU GPAI Code of Practice signed by most frontier AI developers,6.D.a,1,major,europe,0.88,1,https://digital-strategy.ec.europa.eu/en/policies/contents-code-gpai,"The EU GPAI Code of Practice (Transparency, Copyright, Safety & Security chapters) was published on 10 Jul 2025 and endorsed as an 'adequate voluntary tool' by the Commission and AI Board. Signatories include Amazon, Anthropic, Google, Microsoft, OpenAI, Mistral, Cohere, IBM, Aleph Alpha, and others. Meta and Chinese providers declined. xAI signed only the Safety & Security chapter.",Broadest voluntary industry commitment aligned to a binding legal regime; partial coverage (Meta/China absent) limits scope.,v0.1
8fada08e-1765-41b1-8335-8301c3f698c5,2025-07-01T00:00:00+00:00,US Senate strips AI state-law moratorium from OBBBA 99-1,7.N.c,1,major,us,0.95,1,https://www.commerce.senate.gov/2025/7/senate-strikes-ai-moratorium-from-budget-reconciliation-bill-in-overwhelming-99-1-vote/8415a728-fd1d-4269-98ac-101d1d0c71e0,Senate voted 99-1 during vote-a-rama to strike the Blackburn/Cantwell (bipartisan) amendment removing the 10-year (later 5-year) federal preemption of state AI laws from the One Big Beautiful Bill Act. Only Sen. Tillis (R-NC) voted no.,"Near-unanimous defeat of industry-backed preemption; preserves plural regulatory venues against capture and protects ~1,000 pending state",v0.1
a601b9fd-c125-44d6-a3dd-8df79516585f,2025-06-09T00:00:00+00:00,Apple ships Private Cloud Compute for Apple Intelligence across iOS 26 ecosystem,5.D.a,1,major,global,0.9,1,https://security.apple.com/blog/private-cloud-compute/,"Apple's Private Cloud Compute, extending iPhone-grade cryptographic privacy guarantees (stateless compute, verifiable transparency, non-targetability, no Apple access) to server-side inference, went into production deployment across iOS 26 and Foundation Models framework in 2025.",First consumer-scale cryptographically-attested privacy boundary for AI inference. Raises the bar for the whole stack.,v0.1
3c759a14-ae01-4c2a-bddf-2403f6f334fe,2025-06-03T00:00:00+00:00,UK AI Safety Institute renamed AI Security Institute; US counterpart renamed CAISI,6.D.b,-1,major,global,0.85,1,https://techcrunch.com/2025/02/13/uk-drops-safety-from-its-ai-body-now-called-ai-security-institute-inks-mou-with-anthropic/,"UK AISI renamed 'AI Security Institute' on 13 Feb 2025 (announced at Munich Security Conference by Peter Kyle), shifting emphasis from safety to security/national defense. US counterpart renamed 'Center for AI Standards and Innovation' (CAISI) on 3 Jun 2025 with explicit mandate to serve industry as NIST-housed primary point of contact. Signals reframing of voluntary evals posture in both lead jurisdictions.",Both lead government evaluators rebranded away from 'safety' toward security/innovation; chills dangerous-capability info sharing.,v0.1
8116e1f9-bde8-4722-8949-fbdca19581c5,2025-06-01T00:00:00+00:00,BBQ fairness benchmark now reported across every major frontier lab model card,5.D.b,1,minor,global,0.82,1,https://cdn.openai.com/papers/first-person-fairness-in-chatbots.pdf,"By 2025-2026, Anthropic, OpenAI, Google DeepMind and Meta all report BBQ (Bias Benchmark for QA) scores in every major model card, with proprietary supplemental evaluations (first-person fairness at OpenAI, paired prompts at Anthropic, FACET/HolisticBias at Meta). NAACL 2025 (FLEX) and follow-ups note BBQ scores can mask adversarial failure modes.",De-facto norm of reporting structured bias benchmarks is stable. Coverage is US-centric and English-only; real but incomplete.,v0.1
0ca43dc5-d1f5-4ea7-91e8-f2f961e7224d,2025-05-28T00:00:00+00:00,Anthropic CEO Amodei predicts AI will eliminate 50% of entry-level white-collar jobs,4.N.a,-1,minor,global,0.85,1,https://www.axios.com/2025/05/28/ai-jobs-white-collar-unemployment-anthropic,Dario Amodei warns of 10-20% unemployment within 1-5 years from AI; frames displacement as near-certainty rather than choice. Prominent voice pushing replacement narrative.,Leading lab CEO normalizing mass displacement framing counteracts skepticism; elite discourse trending negative,v0.1
9b2daada-2b1c-4566-9595-627eccafcfcb,2025-05-13T00:00:00+00:00,Trump rescinds Biden-era AI Diffusion Rule on compute export controls,6.L.b,-1,major,us,0.92,1,https://www.bis.gov/press-release/department-commerce-announces-rescission-biden-era-artificial-intelligence-diffusion-rule-strengthens,"On 13 May 2025 BIS announced rescission of the January 2025 AI Diffusion Rule — which would have imposed a worldwide tiered licensing framework on advanced computing ICs and model weights (including a 10^26 FLOP closed-weight threshold), with compliance set for 15 May 2025. Tiered country framework dropped; replacement rule forthcoming.",US withdrew its most ambitious frontier-compute export framework; tiered licensing + model-weight controls removed before effect.,v0.1
c291023f-039c-4768-adf4-673c8ac912bf,2025-05-13T00:00:00+00:00,BIS issues guidance on Huawei Ascend chip risks and PRC AI training,6.L.b,0,minor,us,0.78,1,https://www.bis.gov/press-release/department-commerce-announces-rescission-biden-era-artificial-intelligence-diffusion-rule-strengthens,"Alongside AI Diffusion Rule rescission (13 May 2025), BIS issued three guidance documents: on GP10 applied to PRC-origin advanced ICs (Huawei Ascend), on controls that may apply to ICs used to train Chinese AI models, and on preventing supply-chain diversion. Narrower, adversary-focused replacement posture compared to the withdrawn diffusion rule.",Residual compute-export enforcement remains but narrower and adversary-scoped; no multilateral framework replaces the tiered diffusion rule.,v0.1
a9e4df33-01a8-4d00-b1c9-41e98bcebb41,2025-05-08T00:00:00+00:00,"Klarna reverses AI-first strategy, rehires humans after CX quality drop",4.N.a,1,major,global,0.88,1,https://www.bloomberg.com/news/articles/2025-05-08/klarna-turns-from-ai-to-real-person-as-cx-ai-experiment-falters,CEO Siemiatkowski publicly reversed 2024 AI-replacement strategy after customer experience deteriorated; company rehiring human agents in hybrid model. Became dominant cautionary tale in AI/labor discourse.,High-profile reversal shifts discourse from inevitability to skepticism about wholesale replacement,v0.1
73354513-558e-4a05-9557-d2a53d18a953,2025-04-23T00:00:00+00:00,EU fines Apple €500M and Meta €200M under Digital Markets Act,7.L.b,1,major,europe,0.95,1,https://ec.europa.eu/commission/presscorner/detail/en/ip_25_1085,"First DMA non-compliance fines. Apple fined €500M for App Store anti-steering (Article 5(4)); Meta fined €200M for ""consent or pay"" model (Article 5(2)). Both given 60 days to comply or face periodic penalty payments.",DMA teeth demonstrated; interoperability/anti-gatekeeper regime now credibly applies to the AI platform layer as gatekeepers integrate AI,v0.1
93a9fa44-6f2d-4388-9414-abe8901ec9f9,2025-04-10T00:00:00+00:00,OpenAI Memory launched with EU/EEA exclusion pending AI Act compliance review,5.D.a,1,minor,europe,0.85,1,https://www.datastudios.org/post/chatgpt-data-retention-policies-updated-rules-and-user-controls-in-2025,"On 10 Apr 2025 OpenAI rolled out ChatGPT Memory to Plus/Pro/Team/Enterprise users globally, explicitly excluding the EU, EEA, UK, Switzerland, Norway, Iceland and Liechtenstein pending AI Act / GDPR compliance review. Users in covered regions retain view/edit/delete/export controls.",Regulatory geography actually changed default data-collection behavior in the EU. Small but concrete.,v0.1
358e6645-4519-4e7b-84f7-4f77c5551232,2025-04-10T00:00:00+00:00,"ChatGPT Data Controls: memory dashboard, Temporary Chats, training opt-out shipped in 2025",5.D.c,1,minor,global,0.82,1,https://openai.com/index/memory-and-new-controls-for-chatgpt/,"OpenAI shipped a Data Controls settings surface in 2025: view/edit/delete individual memories, Temporary Chats (auto-delete 30d, excluded from training), export all conversations, and an 'Improve the model for everyone' opt-out toggle. Visible in UI, user-invocable; business/enterprise plans excluded from training by default.","User-visible rights controls are now standard in ChatGPT UI. Gaps remain (default-on training for consumer plans, incomplete memory export).",v0.1
c94b00dd-a561-45fe-9387-7b659196c83d,2025-04-05T00:00:00+00:00,Meta excludes EU from Llama 4 multimodal models via Community License,7.N.b,-1,minor,europe,0.85,1,https://ai.meta.com/blog/llama-4-multimodal-intelligence/,"Meta released Llama 4 Scout and Maverick on Apr 5, 2025 but the Llama 4 Community License Agreement denies rights to individuals domiciled in, or companies headquartered in, the EU — a continuation of the Llama 3.2-Vision carve-out applied to all multimodal Llama models.","Geographic carve-outs fragment the ""open"" norm; license restrictions tighten in response to EU AI Act compliance uncertainty",v0.1
bb838265-e26d-4e1f-a9b1-313b63f1f388,2025-03-27T00:00:00+00:00,Switzerland signs Council of Europe AI Convention,6.L.a,1,minor,europe,0.9,1,https://cadeproject.org/updates/switzerland-signs-council-of-europe-convention-on-artificial-intelligence/,Federal Councillor Albert Rösti signed the Council of Europe Framework Convention on AI on behalf of Switzerland in Strasbourg on 27 Mar 2025. Federal Council confirmed intent to ratify (12 Feb 2025); legislative consultation draft due end 2026.,Expands signatory base of the only binding international AI instrument; adds non-EU European adopter.,v0.1
8417fa4f-b54f-44f8-9a20-d21bc902c248,2025-02-28T00:00:00+00:00,OECD common reporting framework for AI incidents published,1.N.c,1,major,global,0.88,1,https://www.oecd.org/en/publications/towards-a-common-reporting-framework-for-ai-incidents_f326d4ac-en.html,,OECD framework makes incident disclosure a tracked international norm across member states.,v0.1
60b6a976-4dd5-4709-8129-b88bfbcb3324,2025-02-27T00:00:00+00:00,CJEU Dun & Bradstreet ruling expands GDPR Article 22 automated decision rights,4.L.d,1,major,europe,0.92,1,https://curia.europa.eu/juris/liste.jsf?num=C-203/22,Court of Justice EU ruled 27 Feb 2025 (C-203/22) that data subjects have right to meaningful explanation of logic in automated decisions affecting them; strengthens worker rights against opaque scoring.,Top EU court hardens automated decision-making rights; directly applicable to workplace algorithms,v0.1
db2e4ef2-a477-40b6-bde8-0baf17323059,2025-02-25T00:00:00+00:00,Pew: 52% of US workers worried about AI impact on their job,4.N.c,1,minor,us,0.88,1,https://www.pewresearch.org/social-trends/2025/02/25/u-s-workers-are-more-worried-than-hopeful-about-future-ai-use-in-the-workplace/,Pew Research finds majority of workers personally concerned about AI replacing or reshaping their role; only 36% optimistic. Concern concentrated in knowledge work.,Worker-level skepticism distinct from general public; directly relevant to consent and deployment legitimacy,v0.1
c792d2c4-3fb1-42c8-9915-9f7d5462b13f,2025-02-19T00:00:00+00:00,NYPD confirms no current or planned use of AI predictive policing at City Council hearing,5.L.d,1,minor,us,0.75,1,https://citymeetings.nyc/meetings/new-york-city-council/2025-02-19-1000-am-committee-on-public-safety/chapter/nypds-current-stance-on-predictive-policing-tools/,"At a Feb 2025 Committee on Public Safety hearing, NYPD Deputy Commissioner Michael Gerber confirmed the department does not use and has no plans to use AI for predictive policing, following years of heat-list and Strategic Subjects List retirements in Chicago and LA.",Normative shift: largest US department on record rejecting predictive policing. Signals rather than binds.,v0.1
2f786171-a995-4aa6-b4a5-40169ea5ee16,2025-02-12T00:00:00+00:00,International Network of AISIs joint testing exercise on multilingual evals,6.D.b,1,minor,global,0.88,1,https://aisi.go.jp/assets/pdf/International-Network-of-AI-Safety-Institutes-Joint-Testing-Exercise-Improving-Methodologies-for-AI-Model-Evaluations-Across-Global-Languages.pdf,"Singapore, Japan, UK-led joint testing exercise of Mistral Large and Gemma 2 (27B) across ten languages (11-12 Feb 2025, Paris) — 130,000+ cyber prompts, 6,000+ newly translated multilingual prompts, 40 agentic cyber tasks. Demonstrated technical information-sharing on dangerous capability evaluation between AISIs. Report published Mar 2025.",Concrete multilateral info-sharing on cyber/safety evals across jurisdictions; rare working-level evidence of AISI network delivering.,v0.1
922d7167-4c44-490b-8ef7-7300dd8146d4,2025-02-11T00:00:00+00:00,US and UK refuse to sign Paris AI Action Summit declaration,6.N.c,-1,major,global,0.92,1,https://techcrunch.com/2025/02/11/as-us-and-uk-refuse-to-sign-ai-action-summit-statement-countries-fail-to-agree-on-the-basics/,"At the Paris AI Action Summit (10-11 Feb 2025), 61 countries including China, India, Japan, Canada signed the 'Statement on Inclusive and Sustainable AI.' The US and UK declined, with VP Vance warning against 'excessive regulation.' Marked retreat from prior Bletchley/Seoul consensus.",US + UK publicly broke from multilateral AI-governance consensus; erodes public expectation of coordinated cross-border norms.,v0.1
c64ec4da-0611-4e20-b2fd-37a29b49b334,2025-02-02T00:00:00+00:00,EU AI Act Article 5 prohibitions on biometric mass surveillance enter into force,5.L.a,1,major,europe,0.95,1,https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai,"From 2 Feb 2025, the EU AI Act prohibits untargeted scraping to build facial recognition databases, emotion recognition at work/school, certain biometric categorization, and (with exceptions) real-time remote biometric identification by law enforcement. Fines up to €35M or 7% of turnover.","Largest binding biometric prohibition regime to date. Partial bans with law-enforcement exceptions, but Art.5 fines are substantial.",v0.1
5c975a23-e2af-438e-a3ba-afc27b5faa1a,2025-01-20T00:00:00+00:00,Trump EO 14110 on safe AI development revoked,1.L.a,-1,major,us,0.95,1,https://www.whitehouse.gov/presidential-actions/2025/01/initial-rescissions-of-harmful-executive-orders/,,US federal pre-deployment testing guidance removed; shifts regulatory burden to states and EU.,v0.1
6fee9355-d91b-4311-ad7a-7b503ace4afb,2025-01-20T00:00:00+00:00,DeepSeek R1 release reopens open-vs-closed norm debate,7.N.b,1,major,global,0.95,1,https://api-docs.deepseek.com/news/news250120,"DeepSeek released R1 on Jan 20, 2025 under MIT license at a fraction of frontier cost; Altman later acknowledged OpenAI was ""on the wrong side of history"" on open weights. Triggered $589B Nvidia single-day market-cap loss on Jan 27.",Open-weights momentum shifts industry norm; forces closed-model incumbents to defend secrecy publicly and cut prices within weeks.,v0.1
7184e58d-859b-44ef-89bb-e4c887fcf3b9,2025-01-17T00:00:00+00:00,FTC Section 6(b) staff report on AI partnerships and investments,7.N.a,0,major,us,0.9,1,https://www.ftc.gov/news-events/news/press-releases/2025/01/ftc-issues-staff-report-ai-partnerships-investments-study,"FTC published 6(b) staff report on Microsoft-OpenAI, Amazon-Anthropic, Google-Anthropic partnerships. Flags concentration and competition concerns; Chair Ferguson dissented from the section identifying power-concentration implications, signalling enforcement restraint under Trump administration.",Report names the concentration problem at the cloud-AI frontier but the incoming FTC chair publicly pulled back from its policy,v0.1
261f4735-b1c4-4116-a34c-4838e92cc023,2024-07-01T00:00:00+00:00,New Hampshire bans warrantless police real-time biometric surveillance (HB 1688),5.L.d,1,major,us,0.9,1,https://legiscan.com/NH/text/HB1688/id/3013035,"New Hampshire HB 1688, signed by Gov. Sununu on 12 July 2024 and effective retroactively from 1 July 2024, prohibits state agency use of real-time and remote biometric identification (including facial recognition) for surveillance in public spaces except by law enforcement with a warrant. Among the clearest state-level warrant requirements on live police biometric surveillance to date.",First clear warrant-based limit on live police biometric surveillance at state level. Meaningful even with law-enforcement exception.,v0.1
9e756543-6d12-4f0f-a240-750c2a298022,2024-05-01T00:00:00+00:00,Technical Report: Frontier Capability Assessments,6.D.c,1,minor,global,0.8,1,https://frontiermodelforum.org/technical-reports/frontier-capability-assessments/,The Frontier Model Forum published a technical report detailing emerging industry practices for conducting frontier capability assessments.,Frontier Model Forum's report on capability assessment practices demonstrates cross-lab convergence on evaluation methodologies.,v0.1
27749cac-d51c-4dcd-8e8b-54d1557c2aa6,2020-02-03T00:00:00+00:00,Coded Bias featured in Inc's eight must-watch movies for Leaders in 2020,5.N.c,1,minor,us,0.8,1,https://www.inc.com/graham-winfrey/8-best-business-movies-2020-sundance-film-festival.html,"Inc. magazine included the documentary 'Coded Bias,' which explores algorithmic discrimination, in its list of must-watch movies for business leaders.","Inc. magazine featured 'Coded Bias' as a must-watch for leaders, showing mainstream recognition of algorithmic discrimination.",v0.1
a10b601b-c478-4445-a445-cfc7ffbbb059,2019-12-19T00:00:00+00:00,Federal study confirms racial bias of many facial-recognition systems,5.N.b,1,minor,us,0.9,1,https://www.washingtonpost.com/technology/2019/12/19/federal-study-confirms-racial-bias-many-facial-recognition-systems-casts-doubt-their-expanding-use/,"A federal study confirmed that many facial recognition systems exhibit significant racial bias, raising mainstream concerns about their expanding use.","A US federal study confirmed widespread racial bias in facial recognition systems, driving mainstream attention to algorithmic harms.",v0.1
bf987b14-23bf-4988-ab8c-95e131a1fc70,2019-05-22T00:00:00+00:00,Facial Recognition Technology Hearing (Committee on Oversight and Reform),5.N.a,1,minor,us,0.8,1,https://oversight.house.gov/legislation/hearings/facial-recognition-technology-part-1-its-impact-on-our-civil-rights-and,The US House Committee on Oversight and Reform held a hearing titled 'Facial Recognition Technology (Part 1): Its Impact on Our Civil Rights and Liberties' to debate the surveillance risks of the technology.,US House Oversight Committee held a hearing focusing on the civil rights and liberties impacts of facial recognition technology.,v0.1
fec49402-d59a-4377-b107-efc6bc40f225,2019-04-03T00:00:00+00:00,Amazon Schooled on AI Facial Technology By Turing Award Winner,5.N.b,1,minor,us,0.8,1,https://www.bloomberg.com/news/articles/2019-04-03/amazon-schooled-on-ai-facial-technology-by-turing-award-winner,"A Turing Award-winning AI researcher publicly criticized Amazon's facial recognition technology, adding expert weight to ongoing concerns about algorithmic bias and accuracy.","Prominent AI researchers, including a Turing Award winner, publicly criticized Amazon's facial recognition tech over algorithmic bias.",v0.1
3e8bf815-2bfc-4b65-91e1-e1400ec583e0,2019-02-07T00:00:00+00:00,Artificial Intelligence Has A Problem With Gender and Racial Bias,5.N.c,1,minor,us,0.8,1,https://time.com/5520558/artificial-intelligence-racial-gender-bias/,"TIME magazine published a prominent article highlighting the pervasive issues of gender and racial bias in artificial intelligence systems, bringing mainstream attention to algorithmic discrimination.",TIME magazine published an article explicitly acknowledging and bringing mainstream attention to systematic gender and racial bias in AI.,v0.1
80e184d7-4516-44e9-95d3-893132415591,2018-11-02T00:00:00+00:00,BERT,7.D.a,1,minor,global,0.95,1,https://blog.research.google/2018/11/open-sourcing-bert-state-of-art-pre.html?utm_source=deepmind.google&utm_medium=referral&utm_campaign=gdm&utm_content=,"Google released the open-source code and pre-trained weights for BERT, a state-of-the-art natural language processing model.","Google open-sourced BERT, a state-of-the-art NLP model, providing open-weights access to a frontier-class system.",v0.1
0b63ced9-740c-4c4a-9fa4-b4a2bd416cbe,2018-02-04T00:00:00+00:00,Gender Shades: Uncovering large gender and skin-type bias in commercial AI products,5.N.b,1,major,global,0.95,1,https://youtu.be/TWWsW1w-BVo,"The Gender Shades project, led by Joy Buolamwini and Timnit Gebru, revealed that commercial facial recognition systems from major tech companies exhibited significant performance disparities, performing worst on darker-skinned females.",Landmark academic investigation exposed severe gender and skin-type bias in commercial facial recognition systems.,v0.1
